Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Acreage,Garage,Parking,Fireplace,Heating,Waterfront,Sewer,Pool,Garden,Balcony
10990000.0,4.0,4.0,5739.0,49.2201288,-123.1330969,0.29,Yes,No,Yes,boiler,No,none,No,No,No
3880000.0,2.0,2.0,935.0,49.28802,-123.1303049,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
899000.0,1.0,1.0,753.0,49.2175524,-123.1156264,0.0,Yes,Yes,No,alt heat,No,none,No,No,No
2998000.0,2.0,2.0,1207.0,49.2897441,-123.1313823,0.0,Yes,No,No,heat pump,No,none,No,No,No
2399000.0,5.0,2.0,1995.0,49.2452084,-123.0334037,0.1,No,No,No,forced air,No,none,No,No,No
2399000.0,2.0,1.0,1543.0,49.2451068,-123.0334064,0.1,No,No,No,forced air,No,none,No,No,No
1188000.0,2.0,3.0,1084.0,49.2791969,-123.1002252,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2000000.0,4.0,2.0,1650.0,49.2415145,-123.0291586,0.09,No,No,No,forced air,No,none,No,No,No
2788000.0,4.0,5.0,3690.0,49.2107915,-123.0623778,0.12,Yes,No,Yes,radiant,No,none,No,No,No
578000.0,1.0,1.0,777.0,49.2357511,-123.0413037,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1348000.0,1.0,1.0,778.0,49.2885563,-123.1180593,0.0,Yes,Yes,Yes,heat pump,No,none,No,No,No
1698000.0,7.0,2.0,2335.0,49.2356332,-123.044986,0.13,Yes,No,Yes,forced air,No,none,No,No,No
2890000.0,3.0,3.0,2112.0,49.2720707,-123.1267678,0.0,Yes,Yes,Yes,heat pump,No,none,No,No,No
2788000.0,7.0,5.0,3582.0,49.2668846,-123.0297639,0.12,Yes,No,Yes,radiant,No,none,No,No,No
824888.0,2.0,2.0,808.0,49.2810836,-123.1251133,0.0,No,No,No,forced air,No,none,No,No,No
1788000.0,6.0,2.0,1917.0,49.2580525,-123.0764178,0.09,No,No,No,forced air,No,none,No,No,No
618000.0,1.0,1.0,543.0,49.209979,-123.1159757,0.0,Yes,Yes,No,radiant,No,none,No,No,No
6880000.0,6.0,10.0,7748.0,49.2415648,-123.1397269,0.31,Yes,No,Yes,radiant,No,none,No,No,No
768000.0,1.0,1.0,560.0,49.277056,-123.128843,0.0,No,No,No,radiant,No,none,No,No,No
1148000.0,2.0,2.0,1300.0,49.2720567,-123.141289,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
1298000.0,2.0,2.0,1437.0,49.2720567,-123.141289,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
668000.0,1.0,1.0,610.0,49.2792683,-123.1274721,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1288800.0,4.0,2.0,1460.0,49.2325818,-123.0559903,0.05,No,No,No,forced air,No,none,No,No,No
4288000.0,5.0,4.0,5990.0,49.2251621,-123.1329736,0.21,Yes,No,Yes,radiant,No,none,No,No,No
558000.0,1.0,1.0,534.0,49.2840532,-123.1132837,0.0,Yes,Yes,No,radiant,No,none,No,No,No
2690000.0,2.0,2.0,1833.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
799888.0,1.0,1.0,536.0,49.2380584,-123.1157163,0.0,Yes,No,No,heat pump,No,none,No,No,No
2090000.0,3.0,2.0,1350.0,49.2637077,-123.1158603,0.0,Yes,Yes,No,radiant,No,none,No,No,No
959000.0,2.0,2.0,966.0,49.2803562,-123.1082598,0.0,Yes,No,Yes,boiler,No,none,No,No,No
835000.0,1.0,1.0,590.0,49.2895001,-123.1262955,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1698800.0,7.0,4.0,2478.0,49.2598696,-123.0761135,0.09,Yes,Yes,No,forced air,No,none,No,No,No
738000.0,1.0,1.0,597.0,49.2895001,-123.1262955,0.0,Yes,Yes,No,radiant,No,none,No,No,No
828000.0,1.0,1.0,671.0,49.2820312,-123.1257618,0.0,Yes,No,No,forced air,No,none,No,No,No
1532888.0,3.0,3.0,1393.0,49.219681,-123.0888413,0.09,Yes,No,No,radiant,No,none,No,No,No
5500000.0,3.0,3.0,2066.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1290000.0,2.0,2.0,1047.0,49.2734689,-123.1163625,0.0,Yes,No,No,radiant,No,none,No,No,No
549000.0,1.0,1.0,488.0,49.2146981,-123.1398837,0.0,No,No,No,forced air,No,none,No,No,No
1549000.0,2.0,2.0,1230.0,49.2778739,-123.1265208,0.0,Yes,No,Yes,radiant,No,none,No,No,No
3599000.0,5.0,4.0,3001.0,49.2265584,-123.1101527,0.09,Yes,Yes,Yes,forced air,No,none,No,No,No
1230000.0,2.0,2.0,874.0,49.2175524,-123.1156264,0.0,Yes,Yes,No,forced air,No,none,No,No,No
8380000.0,7.0,11.0,13841.0,49.2511664,-123.137812,0.46,Yes,No,Yes,radiant,No,none,No,No,No
798000.0,1.0,1.0,603.0,49.2762666,-123.1289805,0.0,Yes,Yes,No,forced air,No,none,No,No,No
898000.0,1.0,1.0,847.0,49.2589301,-123.0702356,0.0,No,No,No,radiant,No,none,No,No,No
1190000.0,2.0,3.0,1014.0,49.253709,-123.0755926,0.08,Yes,No,Yes,boiler,No,none,No,No,No
3399888.0,4.0,4.0,2073.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
4698000.0,2.0,3.0,2490.0,49.2890071,-123.1199621,0.0,Yes,No,Yes,heat pump,No,none,No,No,No
2900000.0,10.0,3.0,2194.0,49.2261618,-123.0544475,0.11,Yes,Yes,Yes,forced air,No,none,No,No,No
1990000.0,4.0,2.0,2023.0,49.2596823,-123.0571259,0.11,Yes,No,Yes,forced air,No,none,No,No,No
16880000.0,6.0,8.0,7103.0,49.2298279,-123.1429465,0.34,Yes,No,Yes,radiant,No,none,No,No,No
13800000.0,7.0,4.0,5613.0,49.2528537,-123.1441549,0.76,Yes,No,Yes,boiler,No,none,No,No,No
1599000.0,3.0,4.0,1698.0,49.2360668,-123.0751609,0.09,Yes,No,Yes,radiant,No,none,No,No,No
1290000.0,3.0,2.0,1315.0,49.2631854,-123.1328112,0.0,Yes,No,Yes,radiant,No,none,No,No,No
1688000.0,2.0,2.0,970.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1998000.0,6.0,4.0,2700.0,49.2150144,-123.0881299,0.09,Yes,Yes,Yes,forced air,No,none,No,No,No
1900000.0,3.0,3.0,1134.0,49.2097775,-123.1306161,0.07,Yes,No,No,radiant,No,none,No,No,No
768880.0,1.0,1.0,572.0,49.2628443,-123.1103002,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1148000.0,2.0,2.0,882.0,49.2496729,-123.0731948,0.0,Yes,Yes,No,forced air,No,none,No,No,No
3798000.0,5.0,5.0,3896.0,49.2156795,-123.1445446,0.15,Yes,No,Yes,radiant,No,none,No,No,No
739000.0,1.0,1.0,682.0,49.206251,-123.0407171,0.0,Yes,Yes,No,radiant,No,none,No,No,No
868000.0,1.0,1.0,724.0,49.2741654,-123.1187659,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1995000.0,2.0,2.0,2841.0,49.249457,-123.0515136,0.12,Yes,Yes,No,forced air,No,none,No,No,No
1198000.0,2.0,2.0,1062.0,49.2803341,-123.1171948,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
5888000.0,5.0,4.0,4393.0,49.2523418,-123.147415,0.34,Yes,No,Yes,boiler,No,none,No,No,No
1589000.0,2.0,2.0,993.0,49.2726768,-123.1266249,0.0,Yes,Yes,No,radiant,No,none,No,No,No
2260000.0,4.0,4.0,2117.0,49.2174824,-123.1274656,0.0,Yes,No,Yes,heat pump,No,none,No,No,No
1588000.0,4.0,5.0,1628.0,49.2378579,-123.0540853,0.0,Yes,Yes,No,radiant,No,none,No,No,No
2680000.0,2.0,3.0,1535.0,49.2805446,-123.1177465,0.0,Yes,No,No,forced air,No,none,No,No,No
3000000.0,0.0,0.0,1756.0,49.2817865,-123.0291746,0.09,No,No,No,other,No,none,No,No,No
589000.0,1.0,1.0,588.0,49.2826163,-123.1079584,0.0,No,No,No,radiant,No,none,No,No,No
3000000.0,0.0,0.0,2558.0,49.2817865,-123.0290364,0.09,Yes,Yes,No,radiant,No,none,No,No,No
3000000.0,0.0,0.0,1560.0,49.2817861,-123.0288982,0.09,Yes,Yes,No,radiant,No,none,No,No,No
1299000.0,2.0,2.0,1028.0,49.2859647,-123.1243113,0.0,Yes,Yes,No,boiler,No,none,No,No,No
798000.0,1.0,1.0,556.0,49.2885843,-123.1268511,0.0,Yes,Yes,No,radiant,No,none,No,No,No
2199900.0,4.0,2.0,2120.0,49.2312511,-123.0548652,0.12,Yes,No,Yes,forced air,No,none,No,No,No
1075000.0,1.0,1.0,956.0,49.2847788,-123.1098064,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1699000.0,5.0,4.0,1400.0,49.231807,-123.0648033,0.09,Yes,No,No,radiant,No,none,No,No,No
598000.0,1.0,1.0,633.0,49.2826163,-123.1079584,0.0,Yes,Yes,No,radiant,No,none,No,No,No
3280000.0,2.0,3.0,1867.0,49.2899637,-123.1280487,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1520000.0,2.0,2.0,1140.0,49.2487953,-123.1071415,0.0,Yes,Yes,No,forced air,No,none,No,No,No
2150000.0,2.0,2.0,982.0,49.2782801,-123.1285191,0.0,Yes,No,No,forced air,No,none,No,No,No
1299000.0,2.0,2.0,1314.0,49.2741097,-123.1012333,0.0,Yes,No,Yes,radiant,No,none,No,No,No
6488000.0,3.0,3.0,2673.0,49.271382,-123.1277284,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
629000.0,1.0,1.0,627.0,49.2837919,-123.1227789,0.0,No,No,No,boiler,No,none,No,No,No
1528000.0,2.0,2.0,1080.0,49.2435102,-123.1505557,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
999000.0,1.0,2.0,839.0,49.2762666,-123.1289805,0.0,Yes,No,No,heat pump,No,none,No,No,No
1880000.0,2.0,2.0,1107.0,49.2175524,-123.1156264,0.0,Yes,Yes,No,forced air,No,none,No,No,No
4999999.0,8.0,4.0,5840.0,49.2743524,-123.1517269,0.12,No,No,No,forced air,No,none,No,No,No
3599000.0,4.0,4.0,2651.0,49.2742157,-123.1517265,0.11,Yes,No,No,forced air,No,none,No,No,No
859000.0,2.0,1.0,1027.0,49.2785128,-123.1150027,0.0,Yes,Yes,No,radiant,No,none,No,No,No
4999999.0,8.0,4.0,5840.0,49.2743524,-123.1517269,0.12,No,No,Yes,forced air,No,none,No,No,No
1168000.0,3.0,3.0,1282.0,49.2409332,-123.0581436,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1199000.0,1.0,1.0,527.0,49.2887479,-123.1314468,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1300000.0,2.0,2.0,913.0,49.2817113,-123.1239001,0.0,Yes,Yes,No,radiant,No,none,No,No,No
3880000.0,5.0,4.0,4025.0,49.2122993,-123.1254878,0.2,Yes,No,Yes,forced air,No,none,No,No,No
499000.0,1.0,1.0,656.0,49.2547997,-123.0865135,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
4380000.0,2.0,3.0,2441.0,49.2859438,-123.1238552,0.0,Yes,No,No,alt heat,No,none,No,No,No
2188000.0,6.0,3.0,2767.0,49.2644725,-123.0375818,0.09,No,No,Yes,forced air,No,none,No,No,No
1638888.0,4.0,2.0,1708.0,49.2230897,-123.1021427,0.08,Yes,Yes,No,forced air,No,none,No,No,No
1588000.0,3.0,3.0,1315.0,49.2466521,-123.0751838,0.03,Yes,No,No,boiler,No,none,No,No,No
7800000.0,6.0,7.0,4950.0,49.2362681,-123.1173449,0.19,Yes,No,No,radiant,No,none,No,No,No
7800000.0,6.0,2.0,2225.0,49.2371083,-123.1173152,0.19,Yes,No,No,radiant,No,none,No,No,No
7800000.0,6.0,6.0,4927.0,49.2357643,-123.1173594,0.19,Yes,No,No,radiant,No,none,No,No,No
1248000.0,2.0,2.0,999.0,49.2599842,-123.1204298,0.0,Yes,No,No,radiant,No,none,No,No,No
1289900.0,2.0,2.0,912.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,forced air,No,none,No,No,No
889000.0,2.0,1.0,723.0,49.2789566,-123.1220866,0.0,Yes,No,No,radiant,No,none,No,No,No
16900000.0,3.0,5.0,4346.0,49.2897441,-123.1313823,0.0,Yes,No,No,heat pump,No,none,No,No,No
1850000.0,6.0,2.0,1924.0,49.2482498,-123.0749528,0.0,Yes,No,No,boiler,No,none,No,No,No
4800000.0,8.0,7.0,2288.0,49.227591,-123.1272611,0.17,Yes,Yes,Yes,forced air,No,none,No,No,No
929000.0,2.0,2.0,874.0,49.2780963,-123.1156255,0.0,Yes,Yes,No,radiant,No,none,No,No,No
858000.0,2.0,2.0,718.0,49.2795513,-123.1193972,0.0,Yes,Yes,No,radiant,No,none,No,No,No
550000.0,1.0,1.0,452.0,49.2113577,-123.1165218,0.0,No,No,No,radiant,No,none,No,No,No
1170000.0,2.0,2.0,1244.0,49.2784802,-123.1170359,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
1708000.0,3.0,2.0,2179.0,49.2117279,-123.0783944,0.13,Yes,Yes,No,forced air,No,none,No,No,No
7990000.0,6.0,7.0,6257.0,49.2516556,-123.1321531,0.22,Yes,No,Yes,radiant,No,none,No,No,No
1979000.0,3.0,1.0,1564.0,49.2129337,-123.1068788,0.08,Yes,No,Yes,forced air,No,none,No,No,No
14588000.0,5.0,8.0,6402.0,49.2318903,-123.1420417,0.3,Yes,No,Yes,forced air,No,none,No,No,No
1299900.0,2.0,2.0,1257.0,49.2705806,-123.1391261,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
1980000.0,6.0,2.0,2115.0,49.2312622,-123.0733605,0.09,No,Yes,Yes,forced air,No,none,No,No,No
568000.0,1.0,1.0,550.0,49.2778739,-123.1265208,0.0,Yes,No,No,radiant,No,none,No,No,No
1538000.0,2.0,3.0,1175.0,49.2691185,-123.111521,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1850000.0,6.0,3.0,2412.0,49.2215015,-123.0675426,0.08,No,No,No,forced air,No,none,No,No,No
618000.0,1.0,1.0,549.0,49.2777455,-123.1180054,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1499000.0,2.0,2.0,1149.0,49.273368,-123.1227483,0.0,Yes,Yes,No,radiant,No,none,No,No,No
6190000.0,5.0,4.0,2941.0,49.2267216,-123.1445821,0.25,Yes,Yes,Yes,boiler,No,none,No,No,No
899999.0,2.0,2.0,860.0,49.2816882,-123.12427,0.0,Yes,Yes,No,radiant,No,none,No,No,No
9988000.0,3.0,4.0,3322.0,49.2888841,-123.11914,0.0,Yes,No,Yes,forced air,No,none,No,No,No
2680000.0,3.0,1.0,934.0,49.2365569,-123.0499361,0.12,Yes,No,No,forced air,No,none,No,No,No
3588000.0,8.0,7.0,3502.0,49.2322886,-123.1025372,0.09,No,Yes,Yes,radiant,No,none,No,No,No
1218000.0,1.0,1.0,685.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
18880000.0,3.0,5.0,6041.0,49.2885563,-123.1180593,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
1199000.0,2.0,2.0,960.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
3380000.0,6.0,3.0,2630.0,49.2404984,-123.0699564,0.2,Yes,No,No,forced air,No,none,No,No,No
2180000.0,3.0,2.0,1262.0,49.2129234,-123.1158212,0.0,Yes,No,No,heat pump,No,none,No,No,No
977888.0,2.0,2.0,842.0,49.2112675,-123.0897125,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
779000.0,1.0,1.0,613.0,49.277056,-123.128843,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1889000.0,2.0,2.0,972.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
3200000.0,6.0,3.0,1777.0,49.2356858,-123.0348356,0.08,Yes,No,Yes,forced air,No,none,No,No,No
599000.0,1.0,1.0,608.0,49.2791969,-123.1002252,0.0,No,No,No,radiant,No,none,No,No,No
4180000.0,4.0,4.0,3307.0,49.2443899,-123.1308731,0.14,Yes,No,Yes,forced air,No,none,No,No,No
3000000.0,6.0,2.0,1594.0,49.2407933,-123.0453691,0.09,Yes,Yes,No,forced air,No,none,No,No,No
2780000.0,2.0,3.0,1413.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
3200000.0,6.0,3.0,1940.0,49.235774,-123.0347491,0.07,Yes,No,Yes,forced air,No,none,No,No,No
1068000.0,1.0,1.0,789.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,forced air,No,none,No,No,No
715000.0,2.0,2.0,1247.0,49.2072471,-123.0445851,0.0,Yes,No,No,boiler,No,none,No,No,No
4380000.0,4.0,3.0,3856.0,49.2111616,-123.069504,0.35,No,No,No,forced air,No,none,No,No,No
3049000.0,7.0,4.0,3182.0,49.2095702,-123.1425344,0.12,Yes,No,Yes,radiant,No,none,No,No,No
2298000.0,6.0,2.0,2360.0,49.2114342,-123.0959027,0.17,Yes,Yes,Yes,radiant,No,none,No,No,No
1598000.0,4.0,1.0,1290.0,49.2392219,-123.0495528,0.08,No,Yes,No,forced air,No,none,No,No,No
3875000.0,3.0,3.0,3571.0,49.2746634,-123.1499077,0.09,No,No,No,radiant,No,none,No,No,No
1180000.0,2.0,2.0,870.0,49.2171695,-123.1156563,0.0,Yes,Yes,No,forced air,No,none,No,No,No
5678000.0,6.0,5.0,4529.0,49.2373903,-123.1495152,0.22,Yes,No,No,boiler,No,none,No,No,No
799000.0,2.0,2.0,865.0,49.2762497,-123.1172566,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1699000.0,2.0,2.0,1269.0,49.2903049,-123.1267649,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
5000000.0,3.0,4.0,2113.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
2800000.0,6.0,3.0,2600.0,49.2498135,-123.0394167,0.11,Yes,Yes,Yes,forced air,No,none,No,No,No
1168000.0,2.0,2.0,886.0,49.2762666,-123.1289805,0.0,Yes,No,No,forced air,No,none,No,No,No
4980000.0,3.0,2.0,2032.0,49.2465055,-123.1241584,0.14,Yes,Yes,No,radiant,No,none,No,No,No
699000.0,1.0,1.0,532.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
588000.0,2.0,2.0,696.0,49.2593476,-123.0779632,0.0,No,No,No,radiant,No,none,No,No,No
3900000.0,5.0,3.0,1833.0,49.2260119,-123.104973,0.11,Yes,No,No,forced air,No,none,No,No,No
758000.0,2.0,2.0,704.0,49.2593476,-123.0779632,0.0,No,No,No,radiant,No,none,No,No,No
1190000.0,2.0,2.0,1088.0,49.2244216,-123.1171561,0.0,Yes,Yes,No,radiant,No,none,No,No,No
3300000.0,5.0,3.0,2550.0,49.239681,-123.0497037,0.12,Yes,Yes,Yes,forced air,No,none,No,No,No
1719900.0,2.0,2.0,985.0,49.276468,-123.1297617,0.0,Yes,Yes,No,forced air,No,none,No,No,No
888000.0,1.0,1.0,577.0,49.2455089,-123.1184141,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1888000.0,3.0,3.0,1204.0,49.2460514,-123.1170861,0.0,No,Yes,No,forced air,No,none,No,No,No
350000.0,2.0,1.0,595.0,49.2783263,-123.1162094,0.0,No,No,No,radiant,No,none,No,No,No
1998800.0,2.0,2.0,1232.0,49.2202174,-123.1428627,0.0,Yes,No,No,forced air,No,none,No,No,No
3190000.0,3.0,3.0,1612.0,49.28684,-123.12415,0.0,No,Yes,No,alt heat,No,none,No,No,No
4480000.0,2.0,3.0,2838.0,49.2929533,-123.1320074,0.0,No,Yes,No,forced air,No,none,No,No,No
2999000.0,4.0,3.0,3018.0,49.2149874,-123.1235724,0.13,Yes,Yes,Yes,forced air,No,none,No,No,No
1888000.0,4.0,4.0,1419.0,49.2213371,-123.1497884,0.0,No,No,No,radiant,No,none,No,No,No
1249900.0,2.0,1.0,725.0,49.2907836,-123.1297778,0.0,Yes,Yes,No,forced air,No,none,No,No,No
5680000.0,6.0,8.0,6578.0,49.2437368,-123.1450556,0.23,No,No,Yes,radiant,No,none,No,No,No
4000000.0,7.0,2.0,2698.0,49.2622329,-123.0370526,0.11,Yes,Yes,No,forced air,No,none,No,No,No
1236000.0,2.0,2.0,948.0,49.2339718,-123.1201381,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
2999000.0,3.0,2.0,1244.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,forced air,No,none,No,No,No
7000000.0,4.0,4.0,3046.0,49.2929534,-123.1320074,0.0,Yes,Yes,Yes,forced air,No,none,No,No,No
968800.0,2.0,2.0,766.0,49.2207872,-123.14121,0.0,Yes,Yes,No,forced air,No,none,No,No,No
7688000.0,5.0,5.0,5055.0,49.2561794,-123.1417698,0.37,No,No,Yes,boiler,No,none,No,No,No
845000.0,2.0,2.0,884.0,49.2797761,-123.1055799,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1599000.0,5.0,4.0,1387.0,49.2184475,-123.0958689,0.09,Yes,No,Yes,radiant,No,none,No,No,No
19988000.0,4.0,6.0,7299.0,49.2859438,-123.1238552,0.0,Yes,Yes,No,forced air,No,none,No,No,No
1649000.0,2.0,2.0,1028.0,49.2769244,-123.1232442,0.0,Yes,Yes,No,forced air,No,none,No,No,No
4900000.0,5.0,5.0,3864.0,49.2477235,-123.1182223,0.17,Yes,Yes,Yes,boiler,No,none,No,No,No
4388000.0,7.0,4.0,3491.0,49.2227348,-123.1241668,0.19,Yes,No,Yes,forced air,No,none,No,No,No
1920000.0,4.0,3.0,2183.0,49.2464073,-123.0261284,0.08,Yes,No,Yes,forced air,No,none,No,No,No
6999000.0,5.0,5.0,8705.0,49.2658051,-123.103947,0.14,Yes,No,Yes,boiler,No,none,No,No,No
3500000.0,8.0,4.0,3621.0,49.2332444,-123.0433758,0.13,Yes,Yes,Yes,forced air,No,none,No,No,No
2048000.0,2.0,2.0,1203.0,49.2707257,-123.1037511,0.0,No,Yes,No,radiant,No,none,No,No,No
1475000.0,3.0,2.0,1502.0,49.2634613,-123.0713403,0.06,No,No,No,forced air,No,none,No,No,No
7580000.0,6.0,8.0,5468.0,49.2481732,-123.1479308,0.18,Yes,No,Yes,radiant,No,none,No,No,No
10990000.0,8.0,8.0,7520.0,49.2375035,-123.1407593,0.37,Yes,No,Yes,radiant,No,none,No,No,No
3300000.0,4.0,3.0,1590.0,49.2699242,-123.1041392,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
563000.0,1.0,1.0,451.0,49.2113352,-123.1165317,0.0,No,Yes,No,heat pump,No,none,No,No,No
1875000.0,7.0,4.0,2528.0,49.2301356,-123.0310181,0.1,Yes,Yes,Yes,forced air,No,none,No,No,No
3800000.0,5.0,3.0,2359.0,49.2691184,-123.0345236,0.12,Yes,Yes,Yes,forced air,No,none,No,No,No
3800000.0,5.0,3.0,2385.0,49.2691193,-123.0346942,0.12,Yes,Yes,Yes,forced air,No,none,No,No,No
2850000.0,4.0,2.0,2229.0,49.2569102,-123.0342489,0.09,Yes,Yes,Yes,forced air,No,none,No,No,No
4000000.0,5.0,5.0,3094.0,49.26225,-123.042897,0.11,No,No,Yes,boiler,No,none,No,No,No
4780000.0,3.0,3.0,2387.0,49.2859438,-123.1238552,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
4000000.0,4.0,2.0,2008.0,49.2361032,-123.0376678,0.07,No,No,No,forced air,No,none,No,No,No
4000000.0,6.0,3.0,1755.0,49.2359666,-123.0373442,0.08,No,No,No,forced air,No,none,No,No,No
14880000.0,9.0,11.0,8730.0,49.2293849,-123.1411075,0.3,Yes,Yes,Yes,radiant,No,none,No,No,No
1999999.0,2.0,2.0,1429.0,49.2913616,-123.1286793,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
1488000.0,2.0,2.0,1039.0,49.2749484,-123.1140814,0.0,Yes,Yes,No,forced air,No,none,No,No,No
750000.0,1.0,1.0,570.0,49.2234639,-123.1178132,0.0,Yes,Yes,No,forced air,No,none,No,No,No
988800.0,2.0,2.0,992.0,49.2826163,-123.1079584,0.0,Yes,Yes,No,boiler,No,none,No,No,No
1699900.0,3.0,2.0,1248.0,49.2202504,-123.1427885,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
399900.0,1.0,1.0,585.0,49.2889678,-123.1407758,0.0,Yes,Yes,No,boiler,No,none,No,No,No
2799000.0,2.0,2.0,1915.0,49.2837052,-123.1190324,0.0,Yes,No,Yes,heat pump,No,none,No,No,No
1666000.0,3.0,2.0,1367.0,49.2401905,-123.1172699,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
1768000.0,2.0,2.0,1349.0,49.288694,-123.1251258,0.0,Yes,Yes,No,alt heat,No,none,No,No,No
599000.0,1.0,1.0,678.0,49.2357428,-123.029469,0.0,Yes,No,No,radiant,No,none,No,No,No
8890000.0,5.0,6.0,6422.0,49.2548684,-123.1400354,0.0,Yes,No,Yes,radiant,No,none,No,No,No
2438000.0,3.0,3.0,1434.0,49.2775161,-123.116534,0.0,Yes,Yes,No,alt heat,No,none,No,No,No
500000.0,1.0,1.0,625.0,49.2796324,-123.0700048,0.0,Yes,No,Yes,radiant,No,none,No,No,No
1279900.0,2.0,2.0,836.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,alt heat,No,none,No,No,No
3000000.0,3.0,2.0,1755.0,49.2335114,-123.1076278,0.09,Yes,No,No,radiant,No,none,No,No,No
1339000.0,2.0,2.0,1347.0,49.2894005,-123.1308302,0.0,Yes,Yes,No,radiant,No,none,No,No,No
1088890.0,2.0,2.0,938.0,49.2788252,-123.1077788,0.0,Yes,Yes,Yes,radiant,No,none,No,No,No
4000000.0,4.0,2.0,1633.0,49.2363282,-123.037429,0.07,No,No,No,boiler,No,none,No,No,No
549000.0,1.0,1.0,440.0,49.2385963,-123.0310474,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
8890000.0,6.0,8.0,5714.0,49.2337176,-123.1409689,0.3,Yes,No,Yes,radiant,No,none,No,No,No
7880000.0,4.0,4.0,4220.0,49.2527973,-123.1308592,0.45,Yes,No,Yes,forced air,No,none,No,No,No
2190000.0,2.0,2.0,972.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
11800000.0,8.0,5.0,3810.0,49.2559227,-123.1324218,0.57,Yes,Yes,No,forced air,No,none,No,No,No
899000.0,2.0,2.0,869.0,49.2791605,-123.1070402,0.0,Yes,Yes,No,radiant,No,none,No,No,No
3000000.0,5.0,3.0,2500.0,49.2715732,-123.0446646,0.09,No,Yes,No,forced air,No,none,No,No,No
1298000.0,2.0,2.0,899.0,49.2331069,-123.1137068,0.0,Yes,No,No,heat pump,No,none,No,No,No
12875000.0,3.0,6.0,4175.0,49.2586629,-123.1405221,0.0,Yes,No,Yes,boiler,No,none,No,No,No
1788000.0,2.0,2.0,970.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,heat pump,No,none,No,No,No
3000000.0,9.0,5.0,2225.0,49.2714806,-123.0446632,0.09,No,No,No,forced air,No,none,No,No,No
1392000.0,5.0,3.0,1174.0,49.2630954,-123.0743778,0.09,Yes,No,No,boiler,No,none,No,No,No
1499000.0,2.0,2.0,1042.0,49.2775161,-123.116534,0.0,Yes,Yes,No,radiant,No,none,No,No,No
3380000.0,7.0,5.0,3760.0,49.2250899,-123.1288183,0.15,Yes,No,Yes,boiler,No,none,No,No,No
