Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Acreage,Garage,Parking,Fireplace,Waterfront,Pool,Garden,Balcony,log_price,name
699000.0,1.0,1.0,429.0,49.2931507,-123.1353323,0.0,Yes,No,No,No,No,No,No,13.457407451830088,West End
2788000.0,7.0,5.0,3582.0,49.2668846,-123.0297639,0.12,Yes,No,Yes,No,No,No,No,14.840835409542544,Hastings-Sunrise
824888.0,2.0,2.0,808.0,49.2810836,-123.1251133,0.0,No,No,No,No,No,No,No,13.62300411081022,Downtown
1788000.0,6.0,2.0,1917.0,49.2580525,-123.0764178,0.09,No,No,No,No,No,No,No,14.396608793999556,Kensington-Cedar Cottage
618000.0,1.0,1.0,543.0,49.209979,-123.1159757,0.0,Yes,Yes,No,No,No,No,No,13.334245354561496,Marpole
6880000.0,6.0,10.0,7748.0,49.2415648,-123.1397269,0.31,Yes,No,Yes,No,No,No,No,15.744129355258352,Shaughnessy
768000.0,1.0,1.0,560.0,49.277056,-123.128843,0.0,No,No,No,No,No,No,No,13.551546314212295,Downtown
1148000.0,2.0,2.0,1300.0,49.2720567,-123.141289,0.0,Yes,Yes,Yes,No,No,No,No,13.95353272694141,Fairview
1298000.0,2.0,2.0,1437.0,49.2720567,-123.141289,0.0,Yes,Yes,Yes,No,No,No,No,14.0763359466619,Fairview
668000.0,1.0,1.0,610.0,49.2792683,-123.1274721,0.0,Yes,Yes,No,No,No,No,No,13.41204494952365,Downtown
1288800.0,4.0,2.0,1460.0,49.2325818,-123.0559903,0.05,No,No,No,No,No,No,No,14.069222886760182,Victoria-Fraserview
4288000.0,5.0,4.0,5990.0,49.2251621,-123.1329736,0.21,Yes,No,Yes,No,No,No,No,15.271331214941704,Oakridge
558000.0,1.0,1.0,534.0,49.2840532,-123.1132837,0.0,Yes,Yes,No,No,No,No,No,13.232116033476537,Downtown
2690000.0,2.0,2.0,1833.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,No,No,No,No,14.805052123325163,Downtown
799888.0,1.0,1.0,536.0,49.2380584,-123.1157163,0.0,Yes,No,No,No,No,No,No,13.592228247023392,Riley Park
999000.0,2.0,2.0,874.0,49.2792683,-123.1274721,0.0,Yes,No,No,No,No,No,No,13.81451105863119,Downtown
2090000.0,3.0,2.0,1350.0,49.2637077,-123.1158603,0.0,Yes,Yes,No,No,No,No,No,14.55267510240978,Fairview
1199000.0,2.0,2.0,1063.0,49.2788252,-123.1077788,0.0,Yes,Yes,Yes,No,No,No,No,13.99699926803766,Downtown
959000.0,2.0,2.0,966.0,49.2803562,-123.1082598,0.0,Yes,No,Yes,No,No,No,No,13.7736473966179,Downtown
835000.0,1.0,1.0,590.0,49.2895001,-123.1262955,0.0,Yes,Yes,No,No,No,No,No,13.635188201437066,Downtown
1698800.0,7.0,4.0,2478.0,49.2598696,-123.0761135,0.09,Yes,Yes,No,No,No,No,No,14.345433266071892,Kensington-Cedar Cottage
738000.0,1.0,1.0,597.0,49.2895001,-123.1262955,0.0,Yes,Yes,No,No,No,No,No,13.51170045859524,Downtown
828000.0,1.0,1.0,671.0,49.2820312,-123.1257618,0.0,Yes,No,No,No,No,No,No,13.626769641096136,West End
1532888.0,3.0,3.0,1393.0,49.219681,-123.0888413,0.09,Yes,No,No,No,No,No,No,14.242664748187424,Sunset
2900000.0,6.0,3.0,2050.0,49.2362526,-123.0343527,0.07,Yes,No,No,No,No,No,No,14.88022163978423,Renfrew-Collingwood
2900000.0,6.0,2.0,1603.0,49.2362891,-123.0342137,0.08,No,No,No,No,No,No,No,14.88022163978423,Renfrew-Collingwood
5500000.0,3.0,3.0,2066.0,49.2897441,-123.1313823,0.0,Yes,Yes,No,No,No,No,No,15.520258832020865,West End
1290000.0,2.0,2.0,1047.0,49.2734689,-123.1163625,0.0,Yes,No,No,No,No,No,No,14.070153551531352,Downtown
2998000.0,4.0,4.0,2330.0,49.2265321,-123.1090162,0.09,Yes,No,Yes,No,No,No,No,14.913456291200328,Oakridge
549000.0,1.0,1.0,488.0,49.2146981,-123.1398837,0.0,No,No,No,No,No,No,No,13.215855541983634,Marpole
1549000.0,2.0,2.0,1230.0,49.2778739,-123.1265208,0.0,Yes,No,Yes,No,No,No,No,14.25312076497659,Downtown
3599000.0,5.0,4.0,3001.0,49.2265584,-123.1101527,0.09,Yes,Yes,Yes,No,No,No,No,15.09616686491609,Oakridge
2400000.0,2.0,2.0,1263.0,49.2741351,-123.1195556,0.0,No,Yes,Yes,No,No,No,No,14.690979711984754,Downtown
689900.0,2.0,2.0,780.0,49.2361577,-123.0244947,0.0,Yes,Yes,Yes,No,No,No,No,13.444303388018582,Renfrew-Collingwood
1230000.0,2.0,2.0,874.0,49.2175524,-123.1156264,0.0,Yes,Yes,No,No,No,No,No,14.0225255403564,Marpole
798000.0,1.0,1.0,603.0,49.2762666,-123.1289805,0.0,Yes,Yes,No,No,No,No,No,13.589865129563991,Downtown
898000.0,1.0,1.0,847.0,49.2589301,-123.0702356,0.0,No,No,No,No,No,No,No,13.707926460869462,Kensington-Cedar Cottage
1190000.0,2.0,3.0,1014.0,49.253709,-123.0755926,0.08,Yes,No,Yes,No,No,No,No,13.989464705423494,Kensington-Cedar Cottage
599000.0,1.0,1.0,550.0,49.2792468,-123.1255314,0.0,Yes,No,No,No,No,No,No,13.303018546545276,Downtown
3399888.0,4.0,4.0,2073.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,No,No,No,No,15.03925334199464,Downtown
4698000.0,2.0,3.0,2490.0,49.2890071,-123.1199621,0.0,Yes,No,Yes,No,No,No,No,15.362647657057508,Downtown
2900000.0,10.0,3.0,2194.0,49.2261618,-123.0544475,0.11,Yes,Yes,Yes,No,No,No,No,14.88022163978423,Victoria-Fraserview
1990000.0,4.0,2.0,2023.0,49.2596823,-123.0571259,0.11,Yes,No,Yes,No,No,No,No,14.503645699213113,Kensington-Cedar Cottage
1599000.0,3.0,4.0,1698.0,49.2360668,-123.0751609,0.09,Yes,No,Yes,No,No,No,No,14.284889617206764,Kensington-Cedar Cottage
1290000.0,3.0,2.0,1315.0,49.2631854,-123.1328112,0.0,Yes,No,Yes,No,No,No,No,14.070153551531352,Fairview
7680000.0,7.0,9.0,7030.0,49.2349225,-123.1481221,0.27,Yes,Yes,Yes,No,No,No,No,15.85413023533218,Shaughnessy
1688000.0,2.0,2.0,970.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,14.339055546554926,Mount Pleasant
1998000.0,6.0,4.0,2700.0,49.2150144,-123.0881299,0.09,Yes,Yes,Yes,No,No,No,No,14.50765773869101,Sunset
1900000.0,3.0,3.0,1134.0,49.2097775,-123.1306161,0.07,Yes,No,No,No,No,No,No,14.45736497045232,Marpole
668000.0,1.0,1.0,610.0,49.2792683,-123.1274721,0.0,Yes,No,No,No,No,No,No,13.41204494952365,Downtown
768880.0,1.0,1.0,572.0,49.2628443,-123.1103002,0.0,Yes,Yes,No,No,No,No,No,13.55269149008939,Mount Pleasant
1148000.0,2.0,2.0,882.0,49.2496729,-123.0731948,0.0,Yes,Yes,No,No,No,No,No,13.95353272694141,Kensington-Cedar Cottage
3798000.0,5.0,5.0,3896.0,49.2156795,-123.1445446,0.15,Yes,No,Yes,No,No,No,No,15.149985433650803,Marpole
739000.0,1.0,1.0,682.0,49.206251,-123.0407171,0.0,Yes,Yes,No,No,No,No,No,13.513054553109397,Killarney
635800.0,1.0,1.0,614.0,49.2810836,-123.1251133,0.0,No,No,No,No,No,No,No,13.362640900279244,Downtown
868000.0,1.0,1.0,724.0,49.2741654,-123.1187659,0.0,Yes,Yes,No,No,No,No,No,13.673948145715556,Downtown
1995000.0,2.0,2.0,2841.0,49.249457,-123.0515136,0.12,Yes,Yes,No,No,No,No,No,14.506155109559108,Renfrew-Collingwood
1198000.0,2.0,2.0,1062.0,49.2803341,-123.1171948,0.0,Yes,Yes,No,No,No,No,No,13.996164892381724,Downtown
5888000.0,5.0,4.0,4393.0,49.2523418,-123.147415,0.34,Yes,No,Yes,No,No,No,No,15.58842710922779,Shaughnessy
1589000.0,2.0,2.0,993.0,49.2726768,-123.1266249,0.0,Yes,Yes,No,No,No,No,No,14.278616074845276,Downtown
2260000.0,4.0,4.0,2117.0,49.2174824,-123.1274656,0.0,Yes,No,Yes,No,No,No,No,14.630875813726249,Marpole
1588000.0,4.0,5.0,1628.0,49.2378579,-123.0540853,0.0,Yes,Yes,No,No,No,No,No,14.277986550511942,Renfrew-Collingwood
2680000.0,2.0,3.0,1535.0,49.2805446,-123.1177465,0.0,Yes,No,No,No,No,No,No,14.8013277256213,Downtown
589000.0,1.0,1.0,588.0,49.2826163,-123.1079584,0.0,No,No,No,No,No,No,No,13.286183160425152,Downtown
1299000.0,2.0,2.0,1028.0,49.2859647,-123.1243113,0.0,Yes,Yes,No,No,No,No,No,14.07710606547538,West End
798000.0,1.0,1.0,556.0,49.2885843,-123.1268511,0.0,Yes,Yes,No,No,No,No,No,13.589865129563991,Downtown
2199900.0,4.0,2.0,2120.0,49.2312511,-123.0548652,0.12,Yes,No,Yes,No,No,No,No,14.603922917316014,Victoria-Fraserview
1075000.0,1.0,1.0,956.0,49.2847788,-123.1098064,0.0,Yes,Yes,No,No,No,No,No,13.887832149776026,Downtown
1699000.0,5.0,4.0,1400.0,49.231807,-123.0648033,0.09,Yes,No,No,No,No,No,No,14.345550989235416,Victoria-Fraserview
598000.0,1.0,1.0,633.0,49.2826163,-123.1079584,0.0,Yes,Yes,No,No,No,No,No,13.301347705172171,Downtown
3280000.0,2.0,3.0,1867.0,49.2899637,-123.1280487,0.0,Yes,Yes,No,No,No,No,No,15.003354285238329,Downtown
1520000.0,2.0,2.0,1140.0,49.2487953,-123.1071415,0.0,Yes,Yes,No,No,No,No,No,14.23422155071698,Riley Park
2150000.0,2.0,2.0,982.0,49.2782801,-123.1285191,0.0,Yes,No,No,No,No,No,No,14.580978865220017,Downtown
1299000.0,2.0,2.0,1314.0,49.2741097,-123.1012333,0.0,Yes,No,Yes,No,No,No,No,14.07710606547538,Downtown
628000.0,1.0,1.0,700.0,49.2440432,-123.0441434,0.0,Yes,No,Yes,No,No,No,No,13.350297037805756,Renfrew-Collingwood
6488000.0,3.0,3.0,2673.0,49.271382,-123.1277284,0.0,Yes,Yes,Yes,No,No,No,No,15.685465028908077,Downtown
1788000.0,3.0,2.0,1174.0,49.2803196,-123.1197318,0.0,Yes,Yes,No,No,No,No,No,14.396608793999556,Downtown
629000.0,1.0,1.0,627.0,49.2837919,-123.1227789,0.0,No,No,No,No,No,No,No,13.351888125506433,West End
1528000.0,2.0,2.0,1080.0,49.2435102,-123.1505557,0.0,Yes,Yes,Yes,No,No,No,No,14.23947090315865,Arbutus Ridge
999000.0,1.0,2.0,839.0,49.2762666,-123.1289805,0.0,Yes,No,No,No,No,No,No,13.81451105863119,Downtown
1750000.0,5.0,3.0,1768.0,49.2228631,-123.0666182,0.08,No,No,No,No,No,No,No,14.375126917328105,Victoria-Fraserview
1880000.0,2.0,2.0,1107.0,49.2175524,-123.1156264,0.0,Yes,Yes,No,No,No,No,No,14.446782866720884,Marpole
4999999.0,8.0,4.0,5840.0,49.2743524,-123.1517269,0.12,No,No,No,No,No,No,No,15.424948470398377,Kitsilano
3599000.0,4.0,4.0,2651.0,49.2742157,-123.1517265,0.11,Yes,No,No,No,No,No,No,15.09616686491609,Kitsilano
859000.0,2.0,1.0,1027.0,49.2785128,-123.1150027,0.0,Yes,Yes,No,No,No,No,No,13.663525365110068,Downtown
4999999.0,8.0,4.0,5840.0,49.2743524,-123.1517269,0.12,No,No,Yes,No,No,No,No,15.424948470398377,Kitsilano
668000.0,1.0,1.0,674.0,49.2832146,-123.125593,0.0,Yes,No,Yes,No,No,No,No,13.41204494952365,West End
648000.0,1.0,1.0,674.0,49.2832146,-123.125593,0.0,Yes,No,Yes,No,No,No,No,13.381647518543096,West End
599000.0,1.0,1.0,635.0,49.2832146,-123.125593,0.0,Yes,No,Yes,No,No,No,No,13.303018546545276,West End
1168000.0,3.0,3.0,1282.0,49.2409332,-123.0581436,0.0,Yes,Yes,No,No,No,No,No,13.970804298534327,Renfrew-Collingwood
1199000.0,1.0,1.0,527.0,49.2887479,-123.1314468,0.0,Yes,Yes,No,No,No,No,No,13.99699926803766,West End
1300000.0,2.0,2.0,913.0,49.2817113,-123.1239001,0.0,Yes,Yes,No,No,No,No,No,14.077875591662238,Downtown
3880000.0,5.0,4.0,4025.0,49.2122993,-123.1254878,0.2,Yes,No,Yes,No,No,No,No,15.171345969331382,Marpole
499000.0,1.0,1.0,656.0,49.2547997,-123.0865135,0.0,Yes,Yes,Yes,No,No,No,No,13.120363378739665,Kensington-Cedar Cottage
2299000.0,6.0,3.0,2308.0,49.2242388,-123.0326797,0.12,Yes,Yes,No,No,No,No,No,14.64798523871695,Killarney
4380000.0,2.0,3.0,2441.0,49.2859438,-123.1238552,0.0,Yes,No,No,No,No,No,No,15.292559510663104,West End
2188000.0,6.0,3.0,2767.0,49.2644725,-123.0375818,0.09,No,No,Yes,No,No,No,No,14.598498899562296,Hastings-Sunrise
1638888.0,4.0,2.0,1708.0,49.2230897,-123.1021427,0.08,Yes,Yes,No,No,No,No,No,14.30952913121049,Sunset
1588000.0,3.0,3.0,1315.0,49.2466521,-123.0751838,0.03,Yes,No,No,No,No,No,No,14.277986550511942,Kensington-Cedar Cottage
7800000.0,6.0,7.0,4950.0,49.2362681,-123.1173449,0.19,Yes,No,No,No,No,No,No,15.86963441986494,South Cambie
2690000.0,5.0,3.0,1958.0,49.2482497,-123.0737041,0.08,Yes,No,No,No,No,No,No,14.805052123325163,Kensington-Cedar Cottage
7800000.0,6.0,2.0,2225.0,49.2371083,-123.1173152,0.19,Yes,No,No,No,No,No,No,15.86963441986494,South Cambie
7800000.0,6.0,6.0,4927.0,49.2357643,-123.1173594,0.19,Yes,No,No,No,No,No,No,15.86963441986494,South Cambie
1248000.0,2.0,2.0,999.0,49.2599842,-123.1204298,0.0,Yes,No,No,No,No,No,No,14.03705362919324,Fairview
1289900.0,2.0,2.0,912.0,49.2749667,-123.1153764,0.0,Yes,Yes,No,No,No,No,No,14.070076029206822,Downtown
889000.0,2.0,1.0,723.0,49.2789566,-123.1220866,0.0,Yes,No,No,No,No,No,No,13.697853639354802,Downtown
1850000.0,6.0,2.0,1924.0,49.2482498,-123.0749528,0.0,Yes,No,No,No,No,No,No,14.430696737594902,Kensington-Cedar Cottage
4800000.0,8.0,7.0,2288.0,49.227591,-123.1272611,0.17,Yes,Yes,Yes,No,No,No,No,15.38412668421143,Oakridge
1729900.0,2.0,3.0,1434.0,49.2795513,-123.1193972,0.0,Yes,Yes,No,No,No,No,No,14.363574739402996,Downtown
929000.0,2.0,2.0,874.0,49.2780963,-123.1156255,0.0,Yes,Yes,No,No,No,No,No,13.74186509422166,Downtown
1888000.0,3.0,3.0,1332.0,49.2762666,-123.1289805,0.0,Yes,No,No,No,No,No,No,14.45102915534846,Downtown
625000.0,1.0,1.0,756.0,49.2825764,-123.1037339,0.0,Yes,No,Yes,No,No,No,No,13.34550852871726,Downtown
858000.0,2.0,2.0,718.0,49.2795513,-123.1193972,0.0,Yes,Yes,No,No,No,No,No,13.662360543970586,Downtown
550000.0,1.0,1.0,452.0,49.2113577,-123.1165218,0.0,No,No,No,No,No,No,No,13.21767537538882,Marpole
1170000.0,2.0,2.0,1244.0,49.2784802,-123.1170359,0.0,Yes,Yes,Yes,No,No,No,No,13.972515161474428,Downtown
1708000.0,3.0,2.0,2179.0,49.2117279,-123.0783944,0.13,Yes,Yes,No,No,No,No,No,14.350834238810574,Sunset
7990000.0,6.0,7.0,6257.0,49.2516556,-123.1321531,0.22,Yes,No,Yes,No,No,No,No,15.893701442898896,Shaughnessy
1979000.0,3.0,1.0,1564.0,49.2129337,-123.1068788,0.08,Yes,No,Yes,No,No,No,No,14.498102729890284,Marpole
2300000.0,3.0,2.0,1322.0,49.2336921,-123.112329,0.0,Yes,Yes,No,No,No,No,No,14.648420115681892,Riley Park
4000000.0,3.0,2.0,1328.0,49.2360359,-123.037246,0.08,No,No,No,No,No,No,No,15.201805169084134,Renfrew-Collingwood
1299900.0,2.0,2.0,1257.0,49.2705806,-123.1391261,0.0,Yes,Yes,Yes,No,No,No,No,14.07779866568576,Fairview
1980000.0,6.0,2.0,2115.0,49.2312622,-123.0733605,0.09,No,Yes,Yes,No,No,No,No,14.498607907721096,Victoria-Fraserview
568000.0,1.0,1.0,550.0,49.2778739,-123.1265208,0.0,Yes,No,No,No,No,No,No,13.24987845826512,Downtown
1538000.0,2.0,3.0,1175.0,49.2691185,-123.111521,0.0,Yes,Yes,No,No,No,No,No,14.245994079242571,Mount Pleasant
1798000.0,3.0,3.0,1500.0,49.2200852,-123.0847879,0.09,Yes,Yes,No,No,No,No,No,14.402186050187074,Sunset
1850000.0,6.0,3.0,2412.0,49.2215015,-123.0675426,0.08,No,No,No,No,No,No,No,14.430696737594902,Victoria-Fraserview
618000.0,1.0,1.0,549.0,49.2777455,-123.1180054,0.0,Yes,Yes,No,No,No,No,No,13.334245354561496,Downtown
1499000.0,2.0,2.0,1149.0,49.273368,-123.1227483,0.0,Yes,Yes,No,No,No,No,No,14.22030944419592,Downtown
6190000.0,5.0,4.0,2941.0,49.2267216,-123.1445821,0.25,Yes,Yes,Yes,No,No,No,No,15.638445806211656,Kerrisdale
899999.0,2.0,2.0,860.0,49.2816882,-123.12427,0.0,Yes,Yes,No,No,No,No,No,13.710150042306449,Downtown
1648000.0,2.0,2.0,1173.0,49.2736185,-123.1281195,0.0,Yes,Yes,No,No,No,No,No,14.315073596247489,Downtown
1800000.0,2.0,1.0,1712.0,49.2411867,-123.0712488,0.09,Yes,No,No,No,No,No,No,14.403297778421797,Kensington-Cedar Cottage
2680000.0,3.0,1.0,934.0,49.2365569,-123.0499361,0.12,Yes,No,No,No,No,No,No,14.8013277256213,Renfrew-Collingwood
3588000.0,8.0,7.0,3502.0,49.2322886,-123.1025372,0.09,No,Yes,Yes,No,No,No,No,15.093105780867583,Sunset
1218000.0,1.0,1.0,685.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,No,No,No,No,14.012721548269704,Downtown
1199000.0,2.0,2.0,960.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,No,No,No,No,13.99699926803766,Downtown
3380000.0,6.0,3.0,2630.0,49.2404984,-123.0699564,0.2,Yes,No,No,No,No,No,No,15.033386563317146,Kensington-Cedar Cottage
2180000.0,3.0,2.0,1262.0,49.2129234,-123.1158212,0.0,Yes,No,No,No,No,No,No,14.594835893480765,Marpole
977888.0,2.0,2.0,842.0,49.2112675,-123.0897125,0.0,Yes,Yes,No,No,No,No,No,13.793151445643176,Sunset
779000.0,1.0,1.0,613.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.565767608549107,Downtown
699900.0,1.0,1.0,532.0,49.277056,-123.128843,0.0,Yes,Yes,No,No,No,No,No,13.45869417545215,Downtown
2400000.0,5.0,2.0,1830.0,49.2504646,-123.049191,0.08,Yes,No,Yes,No,No,No,No,14.690979711984754,Renfrew-Collingwood
1889000.0,2.0,2.0,972.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,14.451558675864131,Mount Pleasant
3200000.0,6.0,3.0,1777.0,49.2356858,-123.0348356,0.08,Yes,No,Yes,No,No,No,No,14.978661680269909,Renfrew-Collingwood
599000.0,1.0,1.0,608.0,49.2791969,-123.1002252,0.0,No,No,No,No,No,No,No,13.303018546545276,Downtown
4180000.0,4.0,4.0,3307.0,49.2443899,-123.1308731,0.14,Yes,No,Yes,No,No,No,No,15.24582204373536,Shaughnessy
3000000.0,6.0,2.0,1594.0,49.2407933,-123.0453691,0.09,Yes,Yes,No,No,No,No,No,14.914123179965662,Renfrew-Collingwood
2780000.0,2.0,3.0,1413.0,49.2783152,-123.1284659,0.0,Yes,Yes,No,No,No,No,No,14.837961845378985,Downtown
3200000.0,6.0,3.0,1940.0,49.235774,-123.0347491,0.07,Yes,No,Yes,No,No,No,No,14.978661680269909,Renfrew-Collingwood
1148000.0,2.0,2.0,907.0,49.2699242,-123.1041392,0.0,Yes,Yes,No,No,No,No,No,13.95353272694141,Mount Pleasant
1068000.0,1.0,1.0,789.0,49.2745896,-123.1275628,0.0,Yes,Yes,No,No,No,No,No,13.881299234831427,Downtown
715000.0,2.0,2.0,1247.0,49.2072471,-123.0445851,0.0,Yes,No,No,No,No,No,No,13.480039220276565,Killarney
3750000.0,4.0,2.0,2050.0,49.2343879,-123.0314129,0.11,Yes,No,Yes,No,No,No,No,15.137266664613223,Renfrew-Collingwood
4380000.0,4.0,3.0,3856.0,49.2111616,-123.069504,0.35,No,No,No,No,No,No,No,15.292559510663104,Victoria-Fraserview
3049000.0,7.0,4.0,3182.0,49.2095702,-123.1425344,0.12,Yes,No,Yes,No,No,No,No,14.930324553946724,Marpole
2298000.0,6.0,2.0,2360.0,49.2114342,-123.0959027,0.17,Yes,Yes,Yes,No,No,No,No,14.647550172551751,Sunset
1598000.0,4.0,1.0,1290.0,49.2392219,-123.0495528,0.08,No,Yes,No,No,No,No,No,14.28426403109039,Renfrew-Collingwood
3875000.0,3.0,3.0,3571.0,49.2746634,-123.1499077,0.09,No,No,No,No,No,No,No,15.170056478834066,Kitsilano
1180000.0,2.0,2.0,870.0,49.2171695,-123.1156563,0.0,Yes,Yes,No,No,No,No,No,13.981025843899117,Marpole
5678000.0,6.0,5.0,4529.0,49.2373903,-123.1495152,0.22,Yes,No,No,No,No,No,No,15.55210979213339,Shaughnessy
799000.0,2.0,2.0,865.0,49.2762497,-123.1172566,0.0,Yes,Yes,No,No,No,No,No,13.591117476312084,Downtown
1699000.0,2.0,2.0,1269.0,49.2903049,-123.1267649,0.0,Yes,Yes,Yes,No,No,No,No,14.345550989235416,Downtown
5000000.0,3.0,4.0,2113.0,49.2837052,-123.1190324,0.0,Yes,Yes,Yes,No,No,No,No,15.424948670398354,Downtown
2800000.0,6.0,3.0,2600.0,49.2498135,-123.0394167,0.11,Yes,Yes,Yes,No,No,No,No,14.845130332288226,Renfrew-Collingwood
1168000.0,2.0,2.0,886.0,49.2762666,-123.1289805,0.0,Yes,No,No,No,No,No,No,13.970804298534327,Downtown
4980000.0,7.0,3.0,2878.0,49.2465093,-123.1243679,0.14,Yes,No,No,No,No,No,No,15.42094064980403,South Cambie
4980000.0,3.0,2.0,2032.0,49.2465055,-123.1241584,0.14,Yes,Yes,No,No,No,No,No,15.42094064980403,South Cambie
699000.0,1.0,1.0,532.0,49.2696596,-123.1099025,0.0,Yes,Yes,No,No,No,No,No,13.457407451830088,Mount Pleasant
588000.0,2.0,2.0,696.0,49.2593476,-123.0779632,0.0,No,No,No,No,No,No,No,13.28448392755959,Mount Pleasant
3900000.0,5.0,3.0,1833.0,49.2260119,-123.104973,0.11,Yes,No,No,No,No,No,No,15.1764873675101,Sunset
758000.0,2.0,2.0,704.0,49.2593476,-123.0779632,0.0,No,No,No,No,No,No,No,13.538439983884851,Mount Pleasant
2499900.0,5.0,3.0,3000.0,49.2252387,-123.0926426,0.1,No,No,No,No,No,No,No,14.731761689054329,Sunset
1190000.0,2.0,2.0,1088.0,49.2244216,-123.1171561,0.0,Yes,Yes,No,No,No,No,No,13.989464705423494,Oakridge
3300000.0,5.0,3.0,2550.0,49.239681,-123.0497037,0.12,Yes,Yes,Yes,No,No,No,No,15.009433329466964,Renfrew-Collingwood
1719900.0,2.0,2.0,985.0,49.276468,-123.1297617,0.0,Yes,Yes,No,No,No,No,No,14.357777288993567,Downtown
888000.0,1.0,1.0,577.0,49.2455089,-123.1184141,0.0,Yes,Yes,No,No,No,No,No,13.6967281480998,South Cambie
1888000.0,3.0,3.0,1204.0,49.2460514,-123.1170861,0.0,No,Yes,No,No,No,No,No,14.45102915534846,South Cambie
350000.0,2.0,1.0,595.0,49.2783263,-123.1162094,0.0,No,No,No,No,No,No,No,12.765691290604371,Downtown
1998800.0,2.0,2.0,1232.0,49.2202174,-123.1428627,0.0,Yes,No,No,No,No,No,No,14.508058058752242,Kerrisdale
3190000.0,3.0,3.0,1612.0,49.28684,-123.12415,0.0,No,Yes,No,No,No,No,No,14.975531788240602,Downtown
4480000.0,2.0,3.0,2838.0,49.2929533,-123.1320074,0.0,No,Yes,No,No,No,No,No,15.315133827605427,Downtown
2999000.0,4.0,3.0,3018.0,49.2149874,-123.1235724,0.13,Yes,Yes,Yes,No,No,No,No,14.913789791175573,Marpole
1888000.0,4.0,4.0,1419.0,49.2213371,-123.1497884,0.0,No,No,No,No,No,No,No,14.45102915534846,Kerrisdale
1898000.0,5.0,2.0,1853.0,49.250344,-123.0542378,0.09,No,No,No,No,No,No,No,14.456311785022262,Renfrew-Collingwood
1249900.0,2.0,1.0,725.0,49.2907836,-123.1297778,0.0,Yes,Yes,No,No,No,No,No,14.038574906141998,Downtown
5680000.0,6.0,8.0,6578.0,49.2437368,-123.1450556,0.23,No,No,Yes,No,No,No,No,15.552461966753656,Shaughnessy
4000000.0,7.0,2.0,2698.0,49.2622329,-123.0370526,0.11,Yes,Yes,No,No,No,No,No,15.201805169084134,Hastings-Sunrise
1236000.0,2.0,2.0,948.0,49.2339718,-123.1201381,0.0,Yes,Yes,No,No,No,No,No,14.027391726060934,South Cambie
2999000.0,3.0,2.0,1244.0,49.2762229,-123.1310844,0.0,Yes,Yes,No,No,No,No,No,14.913789791175573,Downtown
7000000.0,4.0,4.0,3046.0,49.2929534,-123.1320074,0.0,Yes,Yes,Yes,No,No,No,No,15.76142084987672,Downtown
968800.0,2.0,2.0,766.0,49.2207872,-123.14121,0.0,Yes,Yes,No,No,No,No,No,13.783814503425276,Kerrisdale
7688000.0,5.0,5.0,5055.0,49.2561794,-123.1417698,0.37,No,No,Yes,No,No,No,No,15.855171359705098,Shaughnessy
845000.0,2.0,2.0,884.0,49.2797761,-123.1055799,0.0,Yes,Yes,No,No,No,No,No,13.647093089770562,Downtown
1599000.0,5.0,4.0,1387.0,49.2184475,-123.0958689,0.09,Yes,No,Yes,No,No,No,No,14.284889617206764,Sunset
1649000.0,2.0,2.0,1028.0,49.2769244,-123.1232442,0.0,Yes,Yes,No,No,No,No,No,14.31568020796969,Downtown
4900000.0,5.0,5.0,3864.0,49.2477235,-123.1182223,0.17,Yes,Yes,Yes,No,No,No,No,15.404745967162468,South Cambie
568900.0,1.0,1.0,663.0,49.2495505,-123.128026,0.0,Yes,Yes,Yes,No,No,No,No,13.251461708515365,Shaughnessy
4388000.0,7.0,4.0,3491.0,49.2227348,-123.1241668,0.19,Yes,No,Yes,No,No,No,No,15.294384328271487,Oakridge
3999000.0,6.0,4.0,3300.0,49.2279216,-123.1272503,0.17,Yes,No,Yes,No,No,No,No,15.20155513789144,Oakridge
1920000.0,4.0,3.0,2183.0,49.2464073,-123.0261284,0.08,Yes,No,Yes,No,No,No,No,14.467836264837162,Renfrew-Collingwood
2999000.0,4.0,3.0,2778.0,49.2625879,-123.0652978,0.09,Yes,No,Yes,No,No,No,No,14.913789791175573,Grandview-Woodland
2599000.0,6.0,2.0,2240.0,49.2261597,-123.054078,0.11,Yes,Yes,Yes,No,No,No,No,14.770637698386924,Victoria-Fraserview
6999000.0,5.0,5.0,8705.0,49.2658051,-123.103947,0.14,Yes,No,Yes,No,No,No,No,15.76127798254922,Mount Pleasant
3500000.0,8.0,4.0,3621.0,49.2332444,-123.0433758,0.13,Yes,Yes,Yes,No,No,No,No,15.068273812173889,Renfrew-Collingwood
2048000.0,2.0,2.0,1203.0,49.2707257,-123.1037511,0.0,No,Yes,No,No,No,No,No,14.532374753422664,Mount Pleasant
